# Term ID	Term name	num of genes	num of total genes	P-value	P-value corrected
GO:0014062	regulation of serotonin secretion	1	1	0.007564296520417773	0.014440929720797566
GO:0006816	calcium ion transport	2	23	0.012330983851928063	0.023017836523599053
GO:0001666	response to hypoxia	2	25	0.014494565384675256	0.023892709722251652
GO:0071361	cellular response to ethanol	1	2	0.01507516208665878	0.023892709722251652
GO:0007171	activation of transmembrane receptor protein tyrosine kinase activity	1	2	0.01507516208665878	0.023892709722251652
GO:0050905	neuromuscular process	1	2	0.01507516208665878	0.023892709722251652
GO:0048747	muscle fiber development	1	2	0.01507516208665878	0.023892709722251652
GO:0021952	central nervous system projection neuron axonogenesis	1	2	0.01507516208665878	0.023892709722251652
GO:2000344	positive regulation of acrosome reaction	1	2	0.01507516208665878	0.023892709722251652
GO:0007198	adenylate cyclase-inhibiting serotonin receptor signaling pathway	1	2	0.01507516208665878	0.023892709722251652
GO:0035640	exploration behavior	1	3	0.02253294733087289	0.03208080636937835
GO:0007528	neuromuscular junction development	1	3	0.02253294733087289	0.03208080636937835
GO:0001662	behavioral fear response	1	3	0.02253294733087289	0.03208080636937835
GO:0008306	associative learning	1	3	0.02253294733087289	0.03208080636937835
GO:0042220	response to cocaine	1	3	0.02253294733087289	0.03208080636937835
GO:0006821	chloride transport	1	3	0.02253294733087289	0.03208080636937835
GO:0046716	muscle cell cellular homeostasis	1	4	0.029938000760180668	0.03810291005841176
GO:0071230	cellular response to amino acid stimulus	1	4	0.029938000760180668	0.03810291005841176
GO:0060079	excitatory postsynaptic potential	1	4	0.029938000760180668	0.03810291005841176
GO:0006939	smooth muscle contraction	1	4	0.029938000760180668	0.03810291005841176
GO:0071294	cellular response to zinc ion	1	4	0.029938000760180668	0.03810291005841176
GO:0007268	chemical synaptic transmission	1	4	0.029938000760180668	0.03810291005841176
GO:0007210	serotonin receptor signaling pathway	1	4	0.029938000760180668	0.03810291005841176
GO:0070050	neuron cellular homeostasis	1	5	0.03729066876848518	0.046064943772834634
GO:0001508	action potential	1	5	0.03729066876848518	0.046064943772834634
