# Term ID	Term name	num of genes	num of total genes	P-value	P-value corrected
GO:0048010	vascular endothelial growth factor receptor signaling pathway	6	13	0.00036146938305603915	0.01870092544037093
GO:0048009	insulin-like growth factor receptor signaling pathway	5	9	0.00039839276946661544	0.019772498668726754
GO:0051928	positive regulation of calcium ion transport	7	18	0.00041102568348556706	0.019772498668726754
GO:0046426	negative regulation of JAK-STAT cascade	5	9	0.00039839276946661544	0.019772498668726754
GO:0007200	phospholipase C-activating G protein-coupled receptor signaling pathway	7	18	0.00041102568348556706	0.019772498668726754
GO:0035791	platelet-derived growth factor receptor-beta signaling pathway	3	3	0.0005980491907638187	0.02150161592489932
GO:0002032	desensitization of G protein-coupled receptor signaling pathway by arrestin	3	3	0.0005980491907638187	0.02150161592489932
GO:0007217	tachykinin receptor signaling pathway	3	3	0.0005980491907638187	0.02150161592489932
GO:0061098	positive regulation of protein tyrosine kinase activity	8	24	0.0005356213160048396	0.02150161592489932
GO:1903598	positive regulation of gap junction assembly	3	3	0.0005980491907638187	0.02150161592489932
GO:0007166	cell surface receptor signaling pathway	9	30	0.0005831900624552653	0.02150161592489932
GO:0001937	negative regulation of endothelial cell proliferation	8	24	0.0005356213160048396	0.02150161592489932
GO:0035025	positive regulation of Rho protein signal transduction	6	14	0.0005876591445958148	0.02150161592489932
GO:0032269	negative regulation of cellular protein metabolic process	3	3	0.0005980491907638187	0.02150161592489932
GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	11	42	0.0005380241310740397	0.02150161592489932
GO:0051461	positive regulation of corticotropin secretion	3	3	0.0005980491907638187	0.02150161592489932
GO:0031281	positive regulation of cyclase activity	3	3	0.0005980491907638187	0.02150161592489932
GO:0045124	regulation of bone resorption	3	3	0.0005980491907638187	0.02150161592489932
GO:0003081	regulation of systemic arterial blood pressure by renin-angiotensin	3	3	0.0005980491907638187	0.02150161592489932
GO:0003376	sphingosine-1-phosphate receptor signaling pathway	3	3	0.0005980491907638187	0.02150161592489932
GO:0007603	phototransduction, visible light	3	3	0.0005980491907638187	0.02150161592489932
GO:0046627	negative regulation of insulin receptor signaling pathway	7	19	0.0006038017601084054	0.02150161592489932
GO:2000630	positive regulation of miRNA metabolic process	3	3	0.0005980491907638187	0.02150161592489932
GO:0060397	JAK-STAT cascade involved in growth hormone signaling pathway	3	3	0.0005980491907638187	0.02150161592489932
GO:1904385	cellular response to angiotensin	3	3	0.0005980491907638187	0.02150161592489932
GO:0030516	regulation of axon extension	4	6	0.0006563009466079168	0.022217002414801332
GO:0071870	cellular response to catecholamine stimulus	4	6	0.0006563009466079168	0.022217002414801332
GO:0030193	regulation of blood coagulation	4	6	0.0006563009466079168	0.022217002414801332
GO:0040018	positive regulation of multicellular organism growth	4	6	0.0006563009466079168	0.022217002414801332
GO:0008542	visual learning	5	10	0.0007415704355989692	0.024797391883077727
GO:0043407	negative regulation of MAP kinase activity	9	31	0.0007611151801066561	0.025144311130752422
GO:1901224	positive regulation of NIK/NF-kappaB signaling	11	44	0.0008249432860650206	0.0269285058379796
GO:0042535	positive regulation of tumor necrosis factor biosynthetic process	7	20	0.0008619476226879615	0.02748209745826035
GO:0030511	positive regulation of transforming growth factor beta receptor signaling pathway	7	20	0.0008619476226879615	0.02748209745826035
GO:0043406	positive regulation of MAP kinase activity	10	38	0.0009188182986578364	0.02862954289681576
GO:2000811	negative regulation of anoikis	6	15	0.000910011626828141	0.02862954289681576
GO:0034446	substrate adhesion-dependent cell spreading	9	32	0.0009808622160394735	0.02988360218200263
GO:0070372	regulation of ERK1 and ERK2 cascade	8	26	0.000977627383527687	0.02988360218200263
GO:0070373	negative regulation of ERK1 and ERK2 cascade	11	45	0.0010101355315971002	0.030437270633398336
GO:0090303	positive regulation of wound healing	7	21	0.0011998293415108074	0.034999277174708875
GO:0070555	response to interleukin-1	7	21	0.0011998293415108074	0.034999277174708875
GO:0007159	leukocyte cell-cell adhesion	7	21	0.0011998293415108074	0.034999277174708875
GO:0045198	establishment of epithelial cell apical/basal polarity	5	11	0.0012655410032472367	0.035316120789636536
GO:1904996	positive regulation of leukocyte adhesion to vascular endothelial cell	5	11	0.0012655410032472367	0.035316120789636536
GO:0035066	positive regulation of histone acetylation	5	11	0.0012655410032472367	0.035316120789636536
GO:0000165	MAPK cascade	9	33	0.0012493406786352552	0.035316120789636536
GO:0007265	Ras protein signal transduction	8	27	0.0012879693942245273	0.035316120789636536
GO:0001932	regulation of protein phosphorylation	8	27	0.0012879693942245273	0.035316120789636536
GO:0007190	activation of adenylate cyclase activity	4	7	0.0014291133226587297	0.036968195572926764
GO:0022898	regulation of transmembrane transporter activity	4	7	0.0014291133226587297	0.036968195572926764
GO:0051482	positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway	4	7	0.0014291133226587297	0.036968195572926764
GO:1903351	cellular response to dopamine	4	7	0.0014291133226587297	0.036968195572926764
GO:0150093	amyloid-beta clearance by transcytosis	4	7	0.0014291133226587297	0.036968195572926764
GO:0048016	inositol phosphate-mediated signaling	4	7	0.0014291133226587297	0.036968195572926764
GO:0006816	calcium ion transport	9	34	0.0015740740010990108	0.040337485149658764
GO:0010595	positive regulation of endothelial cell migration	11	48	0.0017812791279839518	0.04522469786048144
GO:0051092	positive regulation of NF-kappaB transcription factor activity	20	118	0.0019245425027495453	0.04800502900726253
GO:0008360	regulation of cell shape	15	78	0.001937012344959005	0.04800502900726253
GO:0051603	proteolysis involved in cellular protein catabolic process	6	17	0.0019433108022633627	0.04800502900726253
GO:0046677	response to antibiotic	5	12	0.0020198276930943563	0.048014667361593086
GO:0051897	positive regulation of protein kinase B signaling	14	71	0.002117248581136962	0.048014667361593086
GO:0010748	negative regulation of plasma membrane long-chain fatty acid transport	3	4	0.0022413849096586122	0.048014667361593086
GO:0042327	positive regulation of phosphorylation	7	23	0.0021792079926237886	0.048014667361593086
GO:0002265	astrocyte activation involved in immune response	3	4	0.0022413849096586122	0.048014667361593086
GO:0032467	positive regulation of cytokinesis	8	29	0.0021408175919683885	0.048014667361593086
GO:0019530	taurine metabolic process	3	4	0.0022413849096586122	0.048014667361593086
GO:0097242	amyloid-beta clearance	5	12	0.0020198276930943563	0.048014667361593086
GO:0042053	regulation of dopamine metabolic process	3	4	0.0022413849096586122	0.048014667361593086
GO:0090559	regulation of membrane permeability	3	4	0.0022413849096586122	0.048014667361593086
GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	5	12	0.0020198276930943563	0.048014667361593086
GO:0030593	neutrophil chemotaxis	7	23	0.0021792079926237886	0.048014667361593086
GO:0043043	peptide biosynthetic process	3	4	0.0022413849096586122	0.048014667361593086
GO:0010513	positive regulation of phosphatidylinositol biosynthetic process	3	4	0.0022413849096586122	0.048014667361593086
GO:0090330	regulation of platelet aggregation	3	4	0.0022413849096586122	0.048014667361593086
GO:1903553	positive regulation of extracellular exosome assembly	3	4	0.0022413849096586122	0.048014667361593086
GO:0045199	maintenance of epithelial cell apical/basal polarity	3	4	0.0022413849096586122	0.048014667361593086
