# Term ID	Term name	num of genes	num of total genes	P-value	P-value corrected
GO:1904385	cellular response to angiotensin	3	3	0.0005980491907638187	0.023341704884190725
GO:1902499	positive regulation of protein autoubiquitination	3	3	0.0005980491907638187	0.023341704884190725
GO:0006975	DNA damage induced protein phosphorylation	4	6	0.0006563009466079168	0.024407749128279234
GO:0048660	regulation of smooth muscle cell proliferation	4	6	0.0006563009466079168	0.024407749128279234
GO:0097553	calcium ion transmembrane import into cytosol	4	6	0.0006563009466079168	0.024407749128279234
GO:0007165	signal transduction	14	64	0.0007310921692364217	0.02624980650349122
GO:1903827	regulation of cellular protein localization	5	10	0.0007415704355989692	0.02624980650349122
GO:0016567	protein ubiquitination	25	150	0.0007209516028365213	0.02624980650349122
GO:0002028	regulation of sodium ion transport	5	10	0.0007415704355989692	0.02624980650349122
GO:0051973	positive regulation of telomerase activity	9	31	0.0007611151801066561	0.026620909513730424
GO:0050821	protein stabilization	25	151	0.0007967865183250503	0.027540691656929385
GO:0007229	integrin-mediated signaling pathway	11	44	0.0008249432860650206	0.02785842959148311
GO:0034644	cellular response to UV	11	44	0.0008249432860650206	0.02785842959148311
GO:0010628	positive regulation of gene expression	40	284	0.0008401362409338169	0.028049094043904023
GO:0030511	positive regulation of transforming growth factor beta receptor signaling pathway	7	20	0.0008619476226879615	0.02845395635345203
GO:0000186	activation of MAPKK activity	6	15	0.000910011626828141	0.02938037538045141
GO:0060766	negative regulation of androgen receptor signaling pathway	6	15	0.000910011626828141	0.02938037538045141
GO:0042307	positive regulation of protein import into nucleus	8	26	0.000977627383527687	0.031220317965264616
GO:0030335	positive regulation of cell migration	26	162	0.0010178697852282752	0.032155929344093254
GO:0038083	peptidyl-tyrosine autophosphorylation	5	11	0.0012655410032472367	0.03746588198249169
GO:0042391	regulation of membrane potential	9	33	0.0012493406786352552	0.03746588198249169
GO:0070555	response to interleukin-1	7	21	0.0011998293415108074	0.03746588198249169
GO:0048146	positive regulation of fibroblast proliferation	8	27	0.0012879693942245273	0.03746588198249169
GO:0008286	insulin receptor signaling pathway	8	27	0.0012879693942245273	0.03746588198249169
GO:0016310	phosphorylation	8	27	0.0012879693942245273	0.03746588198249169
GO:0017148	negative regulation of translation	11	46	0.0012283386667312525	0.03746588198249169
GO:0034605	cellular response to heat	8	27	0.0012879693942245273	0.03746588198249169
GO:0048870	cell motility	6	16	0.0013529982474639716	0.0382222004908572
GO:0043923	positive regulation by host of viral transcription	6	16	0.0013529982474639716	0.0382222004908572
GO:0051131	chaperone-mediated protein complex assembly	6	16	0.0013529982474639716	0.0382222004908572
GO:0043268	positive regulation of potassium ion transport	4	7	0.0014291133226587297	0.039240513476367735
GO:1903351	cellular response to dopamine	4	7	0.0014291133226587297	0.039240513476367735
GO:0043393	regulation of protein binding	4	7	0.0014291133226587297	0.039240513476367735
GO:0070374	positive regulation of ERK1 and ERK2 cascade	21	124	0.001516844734248675	0.041263794715024144
GO:0031647	regulation of protein stability	13	62	0.0016912782313166712	0.04558693067530624
GO:0048148	behavioral response to cocaine	3	4	0.0022413849096586122	0.046703467124659594
GO:1902004	positive regulation of amyloid-beta formation	6	17	0.0019433108022633627	0.046703467124659594
GO:0006974	cellular response to DNA damage stimulus	28	187	0.0019670040279964164	0.046703467124659594
GO:0046777	protein autophosphorylation	22	134	0.0017921574946108262	0.046703467124659594
GO:0042493	response to drug	11	49	0.0021255703403819277	0.046703467124659594
GO:0048041	focal adhesion assembly	6	17	0.0019433108022633627	0.046703467124659594
GO:0043267	negative regulation of potassium ion transport	3	4	0.0022413849096586122	0.046703467124659594
GO:0051092	positive regulation of NF-kappaB transcription factor activity	20	118	0.0019245425027495453	0.046703467124659594
GO:1900273	positive regulation of long-term synaptic potentiation	5	12	0.0020198276930943563	0.046703467124659594
GO:0043547	positive regulation of GTPase activity	17	94	0.0020124869859130703	0.046703467124659594
GO:1901020	negative regulation of calcium ion transmembrane transporter activity	3	4	0.0022413849096586122	0.046703467124659594
GO:0031397	negative regulation of protein ubiquitination	10	42	0.0021010590231718613	0.046703467124659594
GO:0032079	positive regulation of endodeoxyribonuclease activity	3	4	0.0022413849096586122	0.046703467124659594
GO:0043536	positive regulation of blood vessel endothelial cell migration	9	35	0.001963183362311474	0.046703467124659594
GO:0030522	intracellular receptor signaling pathway	3	4	0.0022413849096586122	0.046703467124659594
GO:0097061	dendritic spine organization	3	4	0.0022413849096586122	0.046703467124659594
GO:0010832	negative regulation of myotube differentiation	5	12	0.0020198276930943563	0.046703467124659594
GO:0051571	positive regulation of histone H3-K4 methylation	5	12	0.0020198276930943563	0.046703467124659594
GO:0060161	positive regulation of dopamine receptor signaling pathway	3	4	0.0022413849096586122	0.046703467124659594
GO:0095500	acetylcholine receptor signaling pathway	3	4	0.0022413849096586122	0.046703467124659594
GO:0042053	regulation of dopamine metabolic process	3	4	0.0022413849096586122	0.046703467124659594
GO:1901386	negative regulation of voltage-gated calcium channel activity	3	4	0.0022413849096586122	0.046703467124659594
GO:0051702	interaction with symbiont	3	4	0.0022413849096586122	0.046703467124659594
GO:0016925	protein sumoylation	7	23	0.0021792079926237886	0.046703467124659594
GO:0070932	histone H3 deacetylation	5	12	0.0020198276930943563	0.046703467124659594
GO:0010742	macrophage derived foam cell differentiation	3	4	0.0022413849096586122	0.046703467124659594
GO:0007205	protein kinase C-activating G protein-coupled receptor signaling pathway	3	4	0.0022413849096586122	0.046703467124659594
GO:0016575	histone deacetylation	6	17	0.0019433108022633627	0.046703467124659594
GO:0032909	regulation of transforming growth factor beta2 production	3	4	0.0022413849096586122	0.046703467124659594
GO:0007210	serotonin receptor signaling pathway	3	4	0.0022413849096586122	0.046703467124659594
GO:0090330	regulation of platelet aggregation	3	4	0.0022413849096586122	0.046703467124659594
GO:0070842	aggresome assembly	3	4	0.0022413849096586122	0.046703467124659594
