# Term ID	Term name	num of genes	num of total genes	P-value	P-value corrected
R-HSA-9022537	Loss of MECP2 binding ability to the NCoR/SMRT complex	3	7	0.00015913495380477468	0.003071786835564893
R-HSA-8854518	AURKA Activation by TPX2	7	72	0.00020601922522428298	0.0038598307784667133
R-HSA-383280	Nuclear Receptor transcription pathway	6	52	0.0002307133417395081	0.004082344408001852
R-HSA-5620912	Anchoring of the basal body to the plasma membrane	8	97	0.00023014592806917678	0.004082344408001852
R-HSA-450520	HuR (ELAVL1) binds and stabilizes mRNA	3	8	0.0002514486728653231	0.004328994719330023
R-HSA-9670439	Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants	4	20	0.00031164583454657224	0.005224168331741224
R-HSA-8853659	RET signaling	5	36	0.0003239767135810034	0.005291619655156388
R-HSA-1433557	Signaling by SCF-KIT	5	37	0.0003695218968377091	0.0055002386264989015
R-HSA-5218921	VEGFR2 mediated cell proliferation	4	21	0.00037992229131232597	0.0055002386264989015
R-HSA-5621575	CD209 (DC-SIGN) signaling	4	21	0.00037992229131232597	0.0055002386264989015
R-HSA-390696	Adrenoceptors	3	9	0.00037248484228935314	0.0055002386264989015
R-HSA-9010642	ROBO receptors bind AKAP5	3	9	0.00037248484228935314	0.0055002386264989015
R-HSA-5693571	Nonhomologous End-Joining (NHEJ)	6	58	0.00042189890462487797	0.005929791825032937
R-HSA-380270	Recruitment of mitotic centrosome proteins and complexes	7	81	0.0004282110266114837	0.005929791825032937
R-HSA-9664422	FCGR3A-mediated phagocytosis	6	59	0.0004631679207246961	0.006021182969421049
R-HSA-392170	ADP signalling through P2Y purinoceptor 12	4	22	0.0004582589290663226	0.006021182969421049
R-HSA-912631	Regulation of signaling by CBL	4	22	0.0004582589290663226	0.006021182969421049
R-HSA-9664323	FCGR3A-mediated IL10 synthesis	5	40	0.0005354561900330074	0.006687952804922072
R-HSA-399997	Acetylcholine regulates insulin secretion	3	10	0.0005255121866777685	0.006687952804922072
R-HSA-373753	Nephrin family interactions	4	23	0.0005474621196938774	0.006706410966249999
R-HSA-4420097	VEGFA-VEGFR2 Pathway	6	62	0.0006060911668447272	0.007149630986668356
R-HSA-2426168	Activation of gene expression by SREBF (SREBP)	5	41	0.0006015730022684276	0.007149630986668356
R-HSA-3928662	EPHB-mediated forward signaling	5	42	0.0006736294459890623	0.007398309605086771
R-HSA-381676	Glucagon-like Peptide-1 (GLP1) regulates insulin secretion	5	42	0.0006736294459890623	0.007398309605086771
R-HSA-6814122	Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding	5	42	0.0006736294459890623	0.007398309605086771
R-HSA-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	4	24	0.0006483464762408407	0.007398309605086771
R-HSA-192105	Synthesis of bile acids and bile salts	3	11	0.0007136116999486678	0.007704587336733922
R-HSA-432040	Vasopressin regulates renal water homeostasis via Aquaporins	5	43	0.0007519573532842698	0.007983280567367997
R-HSA-3899300	SUMOylation of transcription cofactors	5	44	0.0008368944862686085	0.008703410689287835
R-HSA-392023	Adrenaline signalling through Alpha-2 adrenergic receptor	2	3	0.0008471137562572148	0.008703410689287835
R-HSA-380320	Recruitment of NuMA to mitotic centrosomes	7	92	0.0009237694971242441	0.008934002286311676
R-HSA-159418	Recycling of bile acids and salts	3	12	0.0009396831290155137	0.008934002286311676
R-HSA-193807	Synthesis of bile acids and bile salts via 27-hydroxycholesterol	3	12	0.0009396831290155137	0.008934002286311676
R-HSA-163359	Glucagon signaling in metabolic regulation	4	26	0.000888446007117019	0.008934002286311676
R-HSA-9607240	FLT3 Signaling	3	12	0.0009396831290155137	0.008934002286311676
R-HSA-2122947	NOTCH1 Intracellular Domain Regulates Transcription	5	47	0.0011348199527210342	0.010630592792401453
R-HSA-3214858	RMTs methylate histone arginines	6	70	0.0011567111714540603	0.010678623423423716
R-HSA-3270619	IRF3-mediated induction of type I IFN	3	13	0.0012064512765103575	0.010978706616244253
R-HSA-6794361	Neurexins and neuroligins	5	49	0.0013729080585265922	0.012146422684464434
R-HSA-186763	Downstream signal transduction	4	29	0.0013568216320287605	0.012146422684464434
R-HSA-418885	DCC mediated attractive signaling	3	14	0.0015164721261009804	0.013232777319538692
R-HSA-4090294	SUMOylation of intracellular receptors	4	30	0.0015451132474196302	0.013300501873058168
R-HSA-390650	Histamine receptors	2	4	0.0016753436285595676	0.014042024886742692
R-HSA-75108	Activation, myristolyation of BID and translocation to mitochondria	2	4	0.0016753436285595676	0.014042024886742692
R-HSA-456926	Thrombin signalling through proteinase activated receptors (PARs)	4	32	0.0019748700796916696	0.0161281056508153
R-HSA-983695	Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	4	32	0.0019748700796916696	0.0161281056508153
R-HSA-399719	Trafficking of AMPA receptors	3	16	0.002275687323050008	0.01746521475641994
R-HSA-112043	PLC beta mediated events	3	16	0.002275687323050008	0.01746521475641994
R-HSA-9022692	Regulation of MECP2 expression and activity	4	33	0.0022179573033654335	0.01746521475641994
R-HSA-180292	GAB1 signalosome	3	16	0.002275687323050008	0.01746521475641994
R-HSA-2730905	Role of LAT2/NTAL/LAB on calcium mobilization	3	16	0.002275687323050008	0.01746521475641994
R-HSA-8941858	Regulation of RUNX3 expression and activity	5	55	0.0023088169188730558	0.017508528301454006
R-HSA-2644606	Constitutive Signaling by NOTCH1 PEST Domain Mutants	5	56	0.0025010541377177855	0.018525249834025922
R-HSA-2894862	Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants	5	56	0.0025010541377177855	0.018525249834025922
R-HSA-164378	PKA activation in glucagon signalling	3	17	0.0027292022846104784	0.019542867295880402
R-HSA-390651	Dopamine receptors	2	5	0.0027611586446298843	0.019542867295880402
R-HSA-156842	Eukaryotic Translation Elongation	2	5	0.0027611586446298843	0.019542867295880402
R-HSA-9032500	Activated NTRK2 signals through FYN	2	5	0.0027611586446298843	0.019542867295880402
R-HSA-5663213	RHO GTPases Activate WASPs and WAVEs	4	36	0.0030696166644451992	0.021487316651116396
R-HSA-6804114	TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest	3	18	0.0032346222588399767	0.022396243248707228
R-HSA-6804760	Regulation of TP53 Activity through Methylation	3	19	0.0037937451297107793	0.025438059448692277
R-HSA-3928664	Ephrin signaling	3	19	0.0037937451297107793	0.025438059448692277
R-HSA-1236382	Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants	3	19	0.0037937451297107793	0.025438059448692277
R-HSA-5660668	CLEC7A/inflammasome pathway	2	6	0.004095697686881947	0.026622034964732654
R-HSA-8851907	MET activates PI3K/AKT signaling	2	6	0.004095697686881947	0.026622034964732654
R-HSA-9603381	Activated NTRK3 signals through PI3K	2	6	0.004095697686881947	0.026622034964732654
R-HSA-193368	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol	3	20	0.004408233240550299	0.028080445742305407
R-HSA-163615	PKA activation	3	20	0.004408233240550299	0.028080445742305407
R-HSA-389513	CTLA4 inhibitory signaling	3	21	0.005079618398696709	0.03203680118781983
R-HSA-375276	Peptide ligand-binding receptors	6	94	0.005153822171846529	0.03218612473986509
R-HSA-1834949	Cytosolic sensors of pathogen-associated DNA 	3	22	0.005809306736103042	0.03458437748502466
R-HSA-1250196	SHC1 events in ERBB2 signaling	3	22	0.005809306736103042	0.03458437748502466
R-HSA-375165	NCAM signaling for neurite out-growth	3	22	0.005809306736103042	0.03458437748502466
R-HSA-112314	Neurotransmitter receptors and postsynaptic signal transmission	2	7	0.005670322780208105	0.03458437748502466
R-HSA-9028335	Activated NTRK2 signals through PI3K	2	7	0.005670322780208105	0.03458437748502466
R-HSA-211976	Endogenous sterols	3	23	0.006598583428491964	0.038211796763176195
R-HSA-5668599	RHO GTPases Activate NADPH Oxidases	3	23	0.006598583428491964	0.038211796763176195
R-HSA-2173795	Downregulation of SMAD2/3:SMAD4 transcriptional activity	3	23	0.006598583428491964	0.038211796763176195
R-HSA-8940973	RUNX2 regulates osteoblast differentiation	3	24	0.007448617278913027	0.04162078251462805
R-HSA-9660826	Purinergic signaling in leishmaniasis infection	3	24	0.007448617278913027	0.04162078251462805
R-HSA-428930	Thromboxane signalling through TP receptor	3	24	0.007448617278913027	0.04162078251462805
R-HSA-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	6	101	0.00728485212698234	0.04162078251462805
R-HSA-2219530	Constitutive Signaling by Aberrant PI3K in Cancer	5	73	0.007817703578173208	0.04330327981996812
R-HSA-69231	Cyclin D associated events in G1	4	47	0.008050701562849037	0.04420945599598997
R-HSA-9018519	Estrogen-dependent gene expression	7	138	0.008963388621234825	0.04880067138227849
R-HSA-1253288	Downregulation of ERBB4 signaling	2	9	0.009506365379709485	0.04963569464651592
R-HSA-8876493	InlA-mediated entry of Listeria monocytogenes into host cells	2	9	0.009506365379709485	0.04963569464651592
R-HSA-2179392	EGFR Transactivation by Gastrin	2	9	0.009506365379709485	0.04963569464651592
R-HSA-2682334	EPH-Ephrin signaling	3	26	0.00933507635994576	0.04963569464651592
R-HSA-389356	CD28 co-stimulation	2	9	0.009506365379709485	0.04963569464651592
