# Term ID	Term name	num of genes	num of total genes	P-value	P-value corrected
GO:0007617	mating behavior	2	2	0.0011320470959455388	0.033406128615573114
GO:0050482	arachidonic acid secretion	3	7	0.0011993061839794526	0.033406128615573114
GO:0038188	cholecystokinin signaling pathway	2	2	0.0011320470959455388	0.033406128615573114
GO:0060158	phospholipase C-activating dopamine receptor signaling pathway	2	2	0.0011320470959455388	0.033406128615573114
GO:0001975	response to amphetamine	2	2	0.0011320470959455388	0.033406128615573114
GO:1903799	negative regulation of production of miRNAs involved in gene silencing by miRNA	3	7	0.0011993061839794526	0.033406128615573114
GO:0009649	entrainment of circadian clock	2	2	0.0011320470959455388	0.033406128615573114
GO:0006476	protein deacetylation	4	14	0.0009687486737752465	0.033406128615573114
GO:1990441	negative regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress	2	2	0.0011320470959455388	0.033406128615573114
GO:0032071	regulation of endodeoxyribonuclease activity	2	2	0.0011320470959455388	0.033406128615573114
GO:0034462	small-subunit processome assembly	2	2	0.0011320470959455388	0.033406128615573114
GO:0034502	protein localization to chromosome	2	2	0.0011320470959455388	0.033406128615573114
GO:0061857	endoplasmic reticulum stress-induced pre-emptive quality control	2	2	0.0011320470959455388	0.033406128615573114
GO:1990172	G protein-coupled receptor catabolic process	2	2	0.0011320470959455388	0.033406128615573114
GO:0034971	histone H3-R17 methylation	2	2	0.0011320470959455388	0.033406128615573114
GO:0060766	negative regulation of androgen receptor signaling pathway	4	15	0.0012862237777457799	0.03518740763404526
GO:0045184	establishment of protein localization	5	26	0.0015452228400580376	0.04153125247313884
GO:0043066	negative regulation of apoptotic process	19	268	0.0017747746610789475	0.04687853070298185
GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	3	8	0.001871152251765727	0.04699352868369006
GO:0002052	positive regulation of neuroblast proliferation	3	8	0.001871152251765727	0.04699352868369006
GO:0010332	response to gamma radiation	3	8	0.001871152251765727	0.04699352868369006
GO:0006468	protein phosphorylation	17	230	0.0019698218861534896	0.04867366338043784
