# num of genes	num of total genes	Log of odds ratio	P-value	Adjusted p-value	GO term ID	GO term name	GO type
7	7	0.999895225314	-	1.56e-02	GO:0010870	positive regulation of receptor biosynthetic process	BP
7	7	0.999895225314	-	1.56e-02	GO:0051988	regulation of attachment of spindle microtubules to kinetochore	BP
7	7	0.999895225314	-	1.56e-02	GO:1902231	positive regulation of intrinsic apoptotic signaling pathway in response to DNA damage	BP
7	7	0.999895225314	-	1.56e-02	GO:1900364	negative regulation of mRNA polyadenylation	BP
7	7	0.999895225314	-	1.56e-02	GO:0071169	establishment of protein localization to chromatin	BP
7	7	0.999895225314	-	1.56e-02	GO:2000394	positive regulation of lamellipodium morphogenesis	BP
7	7	0.999895225314	-	1.56e-02	GO:0031497	chromatin assembly	BP
7	7	0.999895225314	-	1.56e-02	GO:1901841	regulation of high voltage-gated calcium channel activity	BP
7	7	0.999895225314	-	1.56e-02	GO:0075522	IRES-dependent viral translational initiation	BP
7	7	0.999895225314	-	1.56e-02	GO:2000144	positive regulation of DNA-templated transcription, initiation	BP
6	6	0.999895225314	-	3.12e-02	GO:0046632	alpha-beta T cell differentiation	BP
6	6	0.999895225314	-	3.12e-02	GO:0051101	regulation of DNA binding	BP
6	6	0.999895225314	-	3.12e-02	GO:0070816	phosphorylation of RNA polymerase II C-terminal domain	BP
6	6	0.999895225314	-	3.12e-02	GO:0030948	negative regulation of vascular endothelial growth factor receptor signaling pathway	BP
6	6	0.999895225314	-	3.12e-02	GO:2000323	negative regulation of glucocorticoid receptor signaling pathway	BP
6	6	0.999895225314	-	3.12e-02	GO:0036003	positive regulation of transcription from RNA polymerase II promoter in response to stress	BP
6	6	0.999895225314	-	3.12e-02	GO:1903799	negative regulation of production of miRNAs involved in gene silencing by miRNA	BP
6	6	0.999895225314	-	3.12e-02	GO:0044794	positive regulation by host of viral process	BP
6	6	0.999895225314	-	3.12e-02	GO:0010216	maintenance of DNA methylation	BP
6	6	0.999895225314	-	3.12e-02	GO:0032020	ISG15-protein conjugation	BP
6	6	0.999895225314	-	3.12e-02	GO:0043535	regulation of blood vessel endothelial cell migration	BP
6	6	0.999895225314	-	3.12e-02	GO:1903140	regulation of establishment of endothelial barrier	BP
6	6	0.999895225314	-	3.12e-02	GO:0006384	transcription initiation from RNA polymerase III promoter	BP
6	6	0.999895225314	-	3.12e-02	GO:0001711	endodermal cell fate commitment	BP
6	6	0.999895225314	-	3.12e-02	GO:0006189	'de novo' IMP biosynthetic process	BP
6	6	0.999895225314	-	3.12e-02	GO:0070585	protein localization to mitochondrion	BP
6	6	0.999895225314	-	3.12e-02	GO:1901016	regulation of potassium ion transmembrane transporter activity	BP
6	6	0.999895225314	-	3.12e-02	GO:0035520	monoubiquitinated protein deubiquitination	BP
6	6	0.999895225314	-	3.12e-02	GO:0048668	collateral sprouting	BP
6	6	0.999895225314	-	3.12e-02	GO:1900113	negative regulation of histone H3-K9 trimethylation	BP
6	6	0.999895225314	-	3.12e-02	GO:0060762	regulation of branching involved in mammary gland duct morphogenesis	BP
6	6	0.999895225314	-	3.12e-02	GO:0000389	mRNA 3'-splice site recognition	BP
6	6	0.999895225314	-	3.12e-02	GO:0006333	chromatin assembly or disassembly	BP
6	6	0.999895225314	-	3.12e-02	GO:0046599	regulation of centriole replication	BP
6	6	0.999895225314	-	3.12e-02	GO:0071156	regulation of cell cycle arrest	BP
6	6	0.999895225314	-	3.12e-02	GO:0042256	mature ribosome assembly	BP
6	6	0.999895225314	-	3.12e-02	GO:0010035	response to inorganic substance	BP
6	6	0.999895225314	-	3.12e-02	GO:0006282	regulation of DNA repair	BP
6	6	0.999895225314	-	3.12e-02	GO:0007044	cell-substrate junction assembly	BP
6	6	0.999895225314	-	3.12e-02	GO:0035020	regulation of Rac protein signal transduction	BP
6	6	0.999895225314	-	3.12e-02	GO:0097527	necroptotic signaling pathway	BP
6	6	0.999895225314	-	3.12e-02	GO:0043985	histone H4-R3 methylation	BP
6	6	0.999895225314	-	3.12e-02	GO:0035897	proteolysis in other organism	BP
6	6	0.999895225314	-	3.12e-02	GO:0051573	negative regulation of histone H3-K9 methylation	BP
4	4	0.999895225314	-	1.25e-01	GO:0035995	detection of muscle stretch	BP
4	4	0.999895225314	-	1.25e-01	GO:0090400	stress-induced premature senescence	BP
4	4	0.999895225314	-	1.25e-01	GO:0030835	negative regulation of actin filament depolymerization	BP
4	4	0.999895225314	-	1.25e-01	GO:0043201	response to leucine	BP
4	4	0.999895225314	-	1.25e-01	GO:0097411	hypoxia-inducible factor-1alpha signaling pathway	BP
4	4	0.999895225314	-	1.25e-01	GO:0030578	PML body organization	BP
4	4	0.999895225314	-	1.25e-01	GO:0019919	peptidyl-arginine methylation, to asymmetrical-dimethyl arginine	BP
4	4	0.999895225314	-	1.25e-01	GO:0035791	platelet-derived growth factor receptor-beta signaling pathway	BP
4	4	0.999895225314	-	1.25e-01	GO:0071459	protein localization to chromosome, centromeric region	BP
4	4	0.999895225314	-	1.25e-01	GO:0009048	dosage compensation by inactivation of X chromosome	BP
4	4	0.999895225314	-	1.25e-01	GO:0032369	negative regulation of lipid transport	BP
4	4	0.999895225314	-	1.25e-01	GO:1901203	positive regulation of extracellular matrix assembly	BP
4	4	0.999895225314	-	1.25e-01	GO:0008626	granzyme-mediated apoptotic signaling pathway	BP
4	4	0.999895225314	-	1.25e-01	GO:0008356	asymmetric cell division	BP
4	4	0.999895225314	-	1.25e-01	GO:0006290	pyrimidine dimer repair	BP
4	4	0.999895225314	-	1.25e-01	GO:0071922	regulation of cohesin loading	BP
4	4	0.999895225314	-	1.25e-01	GO:1902115	regulation of organelle assembly	BP
4	4	0.999895225314	-	1.25e-01	GO:0014044	Schwann cell development	BP
4	4	0.999895225314	-	1.25e-01	GO:0042775	mitochondrial ATP synthesis coupled electron transport	BP
4	4	0.999895225314	-	1.25e-01	GO:0042345	regulation of NF-kappaB import into nucleus	BP
4	4	0.999895225314	-	1.25e-01	GO:0034227	tRNA thio-modification	BP
4	4	0.999895225314	-	1.25e-01	GO:0065002	intracellular protein transmembrane transport	BP
4	4	0.999895225314	-	1.25e-01	GO:0048254	snoRNA localization	BP
4	4	0.999895225314	-	1.25e-01	GO:0097300	programmed necrotic cell death	BP
4	4	0.999895225314	-	1.25e-01	GO:0032205	negative regulation of telomere maintenance	BP
4	4	0.999895225314	-	1.25e-01	GO:0070836	caveola assembly	BP
4	4	0.999895225314	-	1.25e-01	GO:0002248	connective tissue replacement involved in inflammatory response wound healing	BP
4	4	0.999895225314	-	1.25e-01	GO:0071514	genetic imprinting	BP
4	4	0.999895225314	-	1.25e-01	GO:1903377	negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway	BP
4	4	0.999895225314	-	1.25e-01	GO:2001168	positive regulation of histone H2B ubiquitination	BP
4	4	0.999895225314	-	1.25e-01	GO:0048023	positive regulation of melanin biosynthetic process	BP
4	4	0.999895225314	-	1.25e-01	GO:0061428	negative regulation of transcription from RNA polymerase II promoter in response to hypoxia	BP
4	4	0.999895225314	-	1.25e-01	GO:0031394	positive regulation of prostaglandin biosynthetic process	BP
4	4	0.999895225314	-	1.25e-01	GO:0018119	peptidyl-cysteine S-nitrosylation	BP
4	4	0.999895225314	-	1.25e-01	GO:0010724	regulation of definitive erythrocyte differentiation	BP
4	4	0.999895225314	-	1.25e-01	GO:0002328	pro-B cell differentiation	BP
4	4	0.999895225314	-	1.25e-01	GO:0046602	regulation of mitotic centrosome separation	BP
4	4	0.999895225314	-	1.25e-01	GO:0006907	pinocytosis	BP
4	4	0.999895225314	-	1.25e-01	GO:0038127	ERBB signaling pathway	BP
4	4	0.999895225314	-	1.25e-01	GO:0060336	negative regulation of interferon-gamma-mediated signaling pathway	BP
4	4	0.999895225314	-	1.25e-01	GO:0007258	JUN phosphorylation	BP
4	4	0.999895225314	-	1.25e-01	GO:0050847	progesterone receptor signaling pathway	BP
4	4	0.999895225314	-	1.25e-01	GO:0030174	regulation of DNA-dependent DNA replication initiation	BP
4	4	0.999895225314	-	1.25e-01	GO:1904751	positive regulation of protein localization to nucleolus	BP
4	4	0.999895225314	-	1.25e-01	GO:1903753	negative regulation of p38MAPK cascade	BP
4	4	0.999895225314	-	1.25e-01	GO:0007296	vitellogenesis	BP
4	4	0.999895225314	-	1.25e-01	GO:0010835	regulation of protein ADP-ribosylation	BP
4	4	0.999895225314	-	1.25e-01	GO:0000492	box C/D snoRNP assembly	BP
4	4	0.999895225314	-	1.25e-01	GO:0070734	histone H3-K27 methylation	BP
4	4	0.999895225314	-	1.25e-01	GO:0019941	modification-dependent protein catabolic process	BP
4	4	0.999895225314	-	1.25e-01	GO:0007089	traversing start control point of mitotic cell cycle	BP
4	4	0.999895225314	-	1.25e-01	GO:2000002	negative regulation of DNA damage checkpoint	BP
4	4	0.999895225314	-	1.25e-01	GO:0017145	stem cell division	BP
4	4	0.999895225314	-	1.25e-01	GO:1903427	negative regulation of reactive oxygen species biosynthetic process	BP
4	4	0.999895225314	-	1.25e-01	GO:0051984	positive regulation of chromosome segregation	BP
4	4	0.999895225314	-	1.25e-01	GO:0018393	internal peptidyl-lysine acetylation	BP
4	4	0.999895225314	-	1.25e-01	GO:0044791	positive regulation by host of viral release from host cell	BP
4	4	0.999895225314	-	1.25e-01	GO:1990182	exosomal secretion	BP
4	4	0.999895225314	-	1.25e-01	GO:1901888	regulation of cell junction assembly	BP
4	4	0.999895225314	-	1.25e-01	GO:1903347	negative regulation of bicellular tight junction assembly	BP
4	4	0.999895225314	-	1.25e-01	GO:0021540	corpus callosum morphogenesis	BP
4	4	0.999895225314	-	1.25e-01	GO:0070849	response to epidermal growth factor	BP
4	4	0.999895225314	-	1.25e-01	GO:0090170	regulation of Golgi inheritance	BP
4	4	0.999895225314	-	1.25e-01	GO:0048679	regulation of axon regeneration	BP
4	4	0.999895225314	-	1.25e-01	GO:0030422	production of siRNA involved in RNA interference	BP
4	4	0.999895225314	-	1.25e-01	GO:0007621	negative regulation of female receptivity	BP
4	4	0.999895225314	-	1.25e-01	GO:0002906	negative regulation of mature B cell apoptotic process	BP
4	4	0.999895225314	-	1.25e-01	GO:0051660	establishment of centrosome localization	BP
4	4	0.999895225314	-	1.25e-01	GO:0061419	positive regulation of transcription from RNA polymerase II promoter in response to hypoxia	BP
4	4	0.999895225314	-	1.25e-01	GO:1902916	positive regulation of protein polyubiquitination	BP
4	4	0.999895225314	-	1.25e-01	GO:0003266	regulation of secondary heart field cardioblast proliferation	BP
4	4	0.999895225314	-	1.25e-01	GO:0006344	maintenance of chromatin silencing	BP
4	4	0.999895225314	-	1.25e-01	GO:0070294	renal sodium ion absorption	BP
4	4	0.999895225314	-	1.25e-01	GO:0046449	creatinine metabolic process	BP
4	4	0.999895225314	-	1.25e-01	GO:1900086	positive regulation of peptidyl-tyrosine autophosphorylation	BP
4	4	0.999895225314	-	1.25e-01	GO:0090240	positive regulation of histone H4 acetylation	BP
4	4	0.999895225314	-	1.25e-01	GO:0035404	histone-serine phosphorylation	BP
4	4	0.999895225314	-	1.25e-01	GO:0010918	positive regulation of mitochondrial membrane potential	BP
4	4	0.999895225314	-	1.25e-01	GO:0018216	peptidyl-arginine methylation	BP
4	4	0.999895225314	-	1.25e-01	GO:0016071	mRNA metabolic process	BP
4	4	0.999895225314	-	1.25e-01	GO:0010822	positive regulation of mitochondrion organization	BP
4	4	0.999895225314	-	1.25e-01	GO:0003186	tricuspid valve morphogenesis	BP
4	4	0.999895225314	-	1.25e-01	GO:0048541	Peyer's patch development	BP
4	4	0.999895225314	-	1.25e-01	GO:0035523	protein K29-linked deubiquitination	BP
4	4	0.999895225314	-	1.25e-01	GO:0010638	positive regulation of organelle organization	BP
4	4	0.999895225314	-	1.25e-01	GO:0070192	chromosome organization involved in meiotic cell cycle	BP
4	4	0.999895225314	-	1.25e-01	GO:0051098	regulation of binding	BP
4	4	0.999895225314	-	1.25e-01	GO:0006273	lagging strand elongation	BP
4	4	0.999895225314	-	1.25e-01	GO:1902514	regulation of calcium ion transmembrane transport via high voltage-gated calcium channel	BP
4	4	0.999895225314	-	1.25e-01	GO:0071947	protein deubiquitination involved in ubiquitin-dependent protein catabolic process	BP
4	4	0.999895225314	-	1.25e-01	GO:0060574	intestinal epithelial cell maturation	BP
4	4	0.999895225314	-	1.25e-01	GO:0042490	mechanoreceptor differentiation	BP
4	4	0.999895225314	-	1.25e-01	GO:1904637	cellular response to ionomycin	BP
4	4	0.999895225314	-	1.25e-01	GO:0090559	regulation of membrane permeability	BP
4	4	0.999895225314	-	1.25e-01	GO:0021943	formation of radial glial scaffolds	BP
4	4	0.999895225314	-	1.25e-01	GO:0045629	negative regulation of T-helper 2 cell differentiation	BP
4	4	0.999895225314	-	1.25e-01	GO:0060534	trachea cartilage development	BP
4	4	0.999895225314	-	1.25e-01	GO:0014878	response to electrical stimulus involved in regulation of muscle adaptation	BP
4	4	0.999895225314	-	1.25e-01	GO:2000343	positive regulation of chemokine (C-X-C motif) ligand 2 production	BP
4	4	0.999895225314	-	1.25e-01	GO:0097167	circadian regulation of translation	BP
4	4	0.999895225314	-	1.25e-01	GO:0050798	activated T cell proliferation	BP
4	4	0.999895225314	-	1.25e-01	GO:0033133	positive regulation of glucokinase activity	BP
4	4	0.999895225314	-	1.25e-01	GO:0048549	positive regulation of pinocytosis	BP
4	4	0.999895225314	-	1.25e-01	GO:0003219	cardiac right ventricle formation	BP
4	4	0.999895225314	-	1.25e-01	GO:0019346	transsulfuration	BP
4	4	0.999895225314	-	1.25e-01	GO:0046886	positive regulation of hormone biosynthetic process	BP
4	4	0.999895225314	-	1.25e-01	GO:2000301	negative regulation of synaptic vesicle exocytosis	BP
4	4	0.999895225314	-	1.25e-01	GO:0034121	regulation of toll-like receptor signaling pathway	BP
4	4	0.999895225314	-	1.25e-01	GO:0001505	regulation of neurotransmitter levels	BP
4	4	0.999895225314	-	1.25e-01	GO:0007100	mitotic centrosome separation	BP
4	4	0.999895225314	-	1.25e-01	GO:1903936	cellular response to sodium arsenite	BP
4	4	0.999895225314	-	1.25e-01	GO:1901984	negative regulation of protein acetylation	BP
4	4	0.999895225314	-	1.25e-01	GO:0043622	cortical microtubule organization	BP
4	4	0.999895225314	-	1.25e-01	GO:0071218	cellular response to misfolded protein	BP
4	4	0.999895225314	-	1.25e-01	GO:0090650	cellular response to oxygen-glucose deprivation	BP
4	4	0.999895225314	-	1.25e-01	GO:1990086	lens fiber cell apoptotic process	BP
4	4	0.999895225314	-	1.25e-01	GO:0010626	negative regulation of Schwann cell proliferation	BP
4	4	0.999895225314	-	1.25e-01	GO:1902714	negative regulation of interferon-gamma secretion	BP
4	4	0.999895225314	-	1.25e-01	GO:0043328	protein targeting to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	BP
4	4	0.999895225314	-	1.25e-01	GO:2000189	positive regulation of cholesterol homeostasis	BP
4	4	0.999895225314	-	1.25e-01	GO:0051572	negative regulation of histone H3-K4 methylation	BP
4	4	0.999895225314	-	1.25e-01	GO:0060750	epithelial cell proliferation involved in mammary gland duct elongation	BP
4	4	0.999895225314	-	1.25e-01	GO:0006990	positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response	BP
4	4	0.999895225314	-	1.25e-01	GO:0035910	ascending aorta morphogenesis	BP
4	4	0.999895225314	-	1.25e-01	GO:0090306	spindle assembly involved in meiosis	BP
4	4	0.999895225314	-	1.25e-01	GO:0097350	neutrophil clearance	BP
4	4	0.999895225314	-	1.25e-01	GO:0021955	central nervous system neuron axonogenesis	BP
4	4	0.999895225314	-	1.25e-01	GO:0060528	secretory columnal luminar epithelial cell differentiation involved in prostate glandular acinus development	BP
4	4	0.999895225314	-	1.25e-01	GO:0032909	regulation of transforming growth factor beta2 production	BP
3	3	0.999895225314	-	2.50e-01	GO:0034770	histone H4-K20 methylation	BP
3	3	0.999895225314	-	2.50e-01	GO:0060266	negative regulation of respiratory burst involved in inflammatory response	BP
3	3	0.999895225314	-	2.50e-01	GO:0055005	ventricular cardiac myofibril assembly	BP
3	3	0.999895225314	-	2.50e-01	GO:0002457	T cell antigen processing and presentation	BP
3	3	0.999895225314	-	2.50e-01	GO:1902661	positive regulation of glucose mediated signaling pathway	BP
3	3	0.999895225314	-	2.50e-01	GO:0045652	regulation of megakaryocyte differentiation	BP
3	3	0.999895225314	-	2.50e-01	GO:0043415	positive regulation of skeletal muscle tissue regeneration	BP
3	3	0.999895225314	-	2.50e-01	GO:0070562	regulation of vitamin D receptor signaling pathway	BP
3	3	0.999895225314	-	2.50e-01	GO:0044346	fibroblast apoptotic process	BP
3	3	0.999895225314	-	2.50e-01	GO:0090230	regulation of centromere complex assembly	BP
3	3	0.999895225314	-	2.50e-01	GO:0006499	N-terminal protein myristoylation	BP
3	3	0.999895225314	-	2.50e-01	GO:2001016	positive regulation of skeletal muscle cell differentiation	BP
3	3	0.999895225314	-	2.50e-01	GO:0001773	myeloid dendritic cell activation	BP
3	3	0.999895225314	-	2.50e-01	GO:1901798	positive regulation of signal transduction by p53 class mediator	BP
3	3	0.999895225314	-	2.50e-01	GO:0090261	positive regulation of inclusion body assembly	BP
3	3	0.999895225314	-	2.50e-01	GO:0030576	Cajal body organization	BP
3	3	0.999895225314	-	2.50e-01	GO:0010693	negative regulation of alkaline phosphatase activity	BP
3	3	0.999895225314	-	2.50e-01	GO:0002513	tolerance induction to self antigen	BP
3	3	0.999895225314	-	2.50e-01	GO:1903748	negative regulation of establishment of protein localization to mitochondrion	BP
3	3	0.999895225314	-	2.50e-01	GO:0038091	positive regulation of cell proliferation by VEGF-activated platelet derived growth factor receptor signaling pathway	BP
3	3	0.999895225314	-	2.50e-01	GO:0043243	positive regulation of protein complex disassembly	BP
3	3	0.999895225314	-	2.50e-01	GO:1900024	regulation of substrate adhesion-dependent cell spreading	BP
3	3	0.999895225314	-	2.50e-01	GO:0098904	regulation of AV node cell action potential	BP
3	3	0.999895225314	-	2.50e-01	GO:0046985	positive regulation of hemoglobin biosynthetic process	BP
3	3	0.999895225314	-	2.50e-01	GO:0031587	positive regulation of inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity	BP
3	3	0.999895225314	-	2.50e-01	GO:0070682	proteasome regulatory particle assembly	BP
3	3	0.999895225314	-	2.50e-01	GO:0002669	positive regulation of T cell anergy	BP
3	3	0.999895225314	-	2.50e-01	GO:1903202	negative regulation of oxidative stress-induced cell death	BP
3	3	0.999895225314	-	2.50e-01	GO:1903208	negative regulation of hydrogen peroxide-induced neuron death	BP
3	3	0.999895225314	-	2.50e-01	GO:1904996	positive regulation of leukocyte adhesion to vascular endothelial cell	BP
3	3	0.999895225314	-	2.50e-01	GO:0001827	inner cell mass cell fate commitment	BP
3	3	0.999895225314	-	2.50e-01	GO:1905426	positive regulation of Wnt-mediated midbrain dopaminergic neuron differentiation	BP
3	3	0.999895225314	-	2.50e-01	GO:0014041	regulation of neuron maturation	BP
3	3	0.999895225314	-	2.50e-01	GO:1902803	regulation of synaptic vesicle transport	BP
3	3	0.999895225314	-	2.50e-01	GO:0033590	response to cobalamin	BP
3	3	0.999895225314	-	2.50e-01	GO:0030241	skeletal muscle myosin thick filament assembly	BP
3	3	0.999895225314	-	2.50e-01	GO:2000074	regulation of type B pancreatic cell development	BP
3	3	0.999895225314	-	2.50e-01	GO:0071386	cellular response to corticosterone stimulus	BP
3	3	0.999895225314	-	2.50e-01	GO:0097061	dendritic spine organization	BP
3	3	0.999895225314	-	2.50e-01	GO:0048871	multicellular organismal homeostasis	BP
3	3	0.999895225314	-	2.50e-01	GO:0070814	hydrogen sulfide biosynthetic process	BP
3	3	0.999895225314	-	2.50e-01	GO:0070602	regulation of centromeric sister chromatid cohesion	BP
3	3	0.999895225314	-	2.50e-01	GO:0055098	response to low-density lipoprotein particle	BP
3	3	0.999895225314	-	2.50e-01	GO:1901896	positive regulation of calcium-transporting ATPase activity	BP
3	3	0.999895225314	-	2.50e-01	GO:0072574	hepatocyte proliferation	BP
3	3	0.999895225314	-	2.50e-01	GO:0060743	epithelial cell maturation involved in prostate gland development	BP
3	3	0.999895225314	-	2.50e-01	GO:0060741	prostate gland stromal morphogenesis	BP
3	3	0.999895225314	-	2.50e-01	GO:0060745	mammary gland branching involved in pregnancy	BP
3	3	0.999895225314	-	2.50e-01	GO:0051612	negative regulation of serotonin uptake	BP
3	3	0.999895225314	-	2.50e-01	GO:0032202	telomere assembly	BP
3	3	0.999895225314	-	2.50e-01	GO:0090312	positive regulation of protein deacetylation	BP
3	3	0.999895225314	-	2.50e-01	GO:0021775	smoothened signaling pathway involved in ventral spinal cord interneuron specification	BP
3	3	0.999895225314	-	2.50e-01	GO:0021776	smoothened signaling pathway involved in spinal cord motor neuron cell fate specification	BP
3	3	0.999895225314	-	2.50e-01	GO:0071899	negative regulation of estrogen receptor binding	BP
3	3	0.999895225314	-	2.50e-01	GO:0003413	chondrocyte differentiation involved in endochondral bone morphogenesis	BP
3	3	0.999895225314	-	2.50e-01	GO:1903542	negative regulation of exosomal secretion	BP
3	3	0.999895225314	-	2.50e-01	GO:0036123	histone H3-K9 dimethylation	BP
3	3	0.999895225314	-	2.50e-01	GO:0045604	regulation of epidermal cell differentiation	BP
3	3	0.999895225314	-	2.50e-01	GO:0072539	T-helper 17 cell differentiation	BP
3	3	0.999895225314	-	2.50e-01	GO:2000820	negative regulation of transcription from RNA polymerase II promoter involved in smooth muscle cell differentiation	BP
3	3	0.999895225314	-	2.50e-01	GO:2000825	positive regulation of androgen receptor activity	BP
3	3	0.999895225314	-	2.50e-01	GO:0097107	postsynaptic density assembly	BP
3	3	0.999895225314	-	2.50e-01	GO:0051795	positive regulation of timing of catagen	BP
3	3	0.999895225314	-	2.50e-01	GO:1903378	positive regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway	BP
3	3	0.999895225314	-	2.50e-01	GO:0036462	TRAIL-activated apoptotic signaling pathway	BP
3	3	0.999895225314	-	2.50e-01	GO:2000619	negative regulation of histone H4-K16 acetylation	BP
3	3	0.999895225314	-	2.50e-01	GO:0060215	primitive hemopoiesis	BP
3	3	0.999895225314	-	2.50e-01	GO:0032911	negative regulation of transforming growth factor beta1 production	BP
3	3	0.999895225314	-	2.50e-01	GO:0070537	histone H2A K63-linked deubiquitination	BP
3	3	0.999895225314	-	2.50e-01	GO:1902263	apoptotic process involved in embryonic digit morphogenesis	BP
3	3	0.999895225314	-	2.50e-01	GO:0045069	regulation of viral genome replication	BP
3	3	0.999895225314	-	2.50e-01	GO:0010725	regulation of primitive erythrocyte differentiation	BP
3	3	0.999895225314	-	2.50e-01	GO:0006354	DNA-templated transcription, elongation	BP
3	3	0.999895225314	-	2.50e-01	GO:0030865	cortical cytoskeleton organization	BP
3	3	0.999895225314	-	2.50e-01	GO:0007352	zygotic specification of dorsal/ventral axis	BP
3	3	0.999895225314	-	2.50e-01	GO:0038123	toll-like receptor TLR1:TLR2 signaling pathway	BP
3	3	0.999895225314	-	2.50e-01	GO:0033273	response to vitamin	BP
3	3	0.999895225314	-	2.50e-01	GO:0045925	positive regulation of female receptivity	BP
3	3	0.999895225314	-	2.50e-01	GO:0090258	negative regulation of mitochondrial fission	BP
3	3	0.999895225314	-	2.50e-01	GO:0048298	positive regulation of isotype switching to IgA isotypes	BP
3	3	0.999895225314	-	2.50e-01	GO:0035986	senescence-associated heterochromatin focus assembly	BP
3	3	0.999895225314	-	2.50e-01	GO:0035984	cellular response to trichostatin A	BP
3	3	0.999895225314	-	2.50e-01	GO:0070141	response to UV-A	BP
3	3	0.999895225314	-	2.50e-01	GO:0010871	negative regulation of receptor biosynthetic process	BP
